"","V1"
"646",0.07735
"647",0.60725
"648",0.0323
"649",3e-05
"650",0.77662
"651",0.05381
"652",0.01041
"653",0.0513
"654",0.91645
"655",0.48893
"656",0.00153
"657",0.39646
"658",0.47949
"659",0.16021
"660",0.01448
"661",0.01435
"662",0.14973
"663",0.47681
"664",0.00139
"665",0.00282
"666",0.78442
"667",0.22542
"668",0.5295
"669",0.08139
"670",0.6696
"671",0.65526
"672",0.00036
"673",0.202
"674",0.63802
"675",0.198
"676",0.01254
"677",0.13479
"678",0.88395
"679",0.16246
"680",0.08815
"681",0.01261
"682",0.46702
"683",0.11859
"684",0.70042
"685",0.01477
"686",0.06748
"687",0.34598
"688",0.49934
"689",0.0183
"690",0.07177
"691",0.05205
"692",0.38762
"693",0.68559
"694",0.15598
"695",0.10234
"696",0.02614
"697",0.13724
"698",0.03596
"699",0.18916
"700",0.16199
"701",0.53771
"702",0.18325
"703",0.09157
"704",0.61111
"705",0.30048
"706",0.44945
"707",0.20747
"708",0.189
"709",0.04418
"710",0.72418
"711",0.05854
"712",0.01292
"713",0.04127
"714",0.1958
"715",0.83369
"716",0.0068
"717",0.87939
"718",0.31349
"719",0.00217
"720",0.09159
"721",0.23987
"722",0.88875
"723",0.04089
"724",0.09559
"725",0.02178
"726",0.00996
"727",0.00034
"728",0.17612
"729",0.46653
"730",0.27626
"731",0.06125
"732",0.20234
"733",0.23368
"734",0.11058
"735",0.35182
"736",0.24131
"737",0.11145
"738",0.66183
"739",0.43906
"740",0.65614
"741",0.30214
"742",0.70232
"743",0.02394
"744",0.1482
"745",0.13759
"746",0.03843
"747",0.64571
"748",0.04044
"749",0.4675
"750",0.21859
"751",0.22805
"752",0.42775
"753",0.39742
"754",0.04302
"755",0.11063
"756",0.00353
"757",0.56464
"758",0.16039
"759",0.00804
"760",0.67219
"761",0.56113
"762",0.02879
"763",0.02957
"764",0.36692
"765",0.01138
"766",0.02587
"767",0.13767
"768",0.71328
"769",0.14561
"770",0.48649
"771",0.11483
"772",0.00818
"773",0.00809
"774",0.00101
"775",0.18936
"776",0.0088
"777",0.02123
"778",0.03196
"779",0.0325
"780",0.01281
"781",0.03116
"782",0.2413
"783",0.0018
"784",0.04509
"785",0.70392
"786",0.06067
"787",0.81062
"788",0.51716
"789",0.4383
"790",0.55295
"791",0.0316
"792",0.36524
"793",0.02081
"794",0.30024
"795",0.0063
"796",0.05128
"797",0.82587
"798",0.01672
"799",0.45099
"800",0.05855
"801",0.01686
"802",0.11075
"803",0.09499
"804",0.0072
"805",0.06526
"806",0.82814
"807",0.02107
"808",0.76352
"809",0.21469
"810",0.4148
"811",0.00665
"812",0.07986
"813",0.08839
"814",0.51418
"815",0.03372
"816",0.3248
"817",0.56071
"818",0.00256
"819",0.06541
"820",0.03166
"821",0.28892
"822",0.05468
"823",0.26806
"824",0.11294
"825",0.11683
"826",0.55873
"827",0.52095
"828",0.47598
"829",0.01175
"830",0.26762
"831",0.01399
"832",0.55936
"833",0.75503
"834",0.00255
"835",0.07949
"836",0.76646
"837",0.04787
"838",0.06179
"839",0.0686
"840",0.32941
"841",0.01136
"842",0.16012
"843",0.7005
"844",0.39423
"845",0.37044
"846",0.29063
"847",0.1915
"848",0.04004
"849",0.02355
"850",0.25305
"851",0.0205
"852",0.06404
"853",0.62867
"854",0.14533
"855",0.4487
"856",0.28607
"857",0.62876
"858",0.18472
"859",0.7762
"860",0.35027
"861",0.12753
"862",0.44074
"863",0.05645
"864",0.34053
"865",0.56933
